Soil Moisture Content (%),Bulk Density (g/cm³),Soil Texture,Ploughing Depth (cm),Disc Angle (°),Operating Speed (km/h),Width of Cut (cm),Ambient Temperature (°C),Humidity (%),Draft Force (kN/m)
13.80840926,2.037307407,Sandy Clay Loam,24.70953784,36.18481817,4.702086354,101.8534194,23.92015034,81.77620709,4.25
20.97511562,2.047251139,Sandy Loam,23.78774099,38.91882468,7.005126092,47.74032752,33.42478348,81.89197855,3.286948946
11.56757831,2.061123369,Sandy Loam,10.43727105,42.75738867,4.582760103,79.72133663,21.04890242,71.04941943,2.648933599
18.23385939,2.056862995,Sandy Loam,28.21391593,33.81305317,8.028548719,111.251992,24.56326934,81.26808041,4.25
7.474075316,2.038664722,Sandy Loam,14.31110534,37.06333201,7.76191939,56.36199359,26.78311366,81.84134086,2.657843807
20.98486648,2.021071454,Sandy Loam,22.58122809,41.27300867,5.948887732,37.24924653,21.63896363,78.2354256,2.423297646
16.09670325,2.030256374,Sandy Loam,11.23638086,31.31077499,3.179039147,79.21384085,23.22162583,84.90157394,2.698915243
7.897545325,2.051498783,Sandy Clay Loam,11.63052184,37.69340187,3.158557926,45.34776085,35.05337591,70.16380166,1.998293931
10.00586816,2.060203643,Sandy Loam,10.19154592,32.16569555,6.72964772,94.86637883,27.36408692,87.4307453,3.12280547
20.96660901,1.998302554,Sandy Loam,21.31855289,38.08723345,8.8743918,82.61853192,33.65399753,76.76844892,4.25
14.58242966,2.020788501,Sandy Clay Loam,22.58759339,41.51734142,7.1921157,60.84816721,22.84859305,80.72257047,4.25
8.184754569,2.052089328,Sandy Clay Loam,11.00924606,33.55421117,6.049553231,92.84547503,29.02265092,70.6178567,3.864272964
26.21450857,2.024532141,Sandy Loam,15.8096977,42.74217668,9.174831834,51.24330148,31.73840706,82.76020579,2.208307588
20.16300048,2.016578221,Sandy Clay Loam,27.02908828,35.02206165,4.378968143,111.6712762,25.58856219,79.78661225,4.25
25.97123598,2.022905816,Sandy Clay Loam,12.02616734,32.86177295,5.515971005,60.8938482,29.24483764,87.28657231,2.367088261
13.25052109,2.03822758,Sandy Loam,14.33094329,36.97985093,6.957166163,97.94994032,33.53795063,77.60555261,4.25
14.40240818,2.069984412,Sandy Loam,18.48782417,43.14112623,5.041686284,53.02373275,20.53413101,82.99371677,3.041772107
24.55092519,2.029439394,Sandy Clay Loam,26.84548205,31.03399592,9.983987373,93.66234529,24.38535163,71.33610013,4.25
15.60118417,2.006679558,Sandy Clay Loam,15.09698109,34.91357199,6.166246419,32.80800977,32.83026712,71.16155917,1.95
19.97469389,2.003027726,Sandy Clay Loam,29.94274031,39.79744753,3.362055563,56.31882133,22.1561331,87.08213838,4.25
9.05214906,1.99338798,Sandy Clay Loam,17.10523626,35.36371303,4.232583931,38.27280703,28.01005761,74.55948259,2.438713431
13.72143525,2.034705379,Sandy Clay Loam,17.72897317,31.06235992,6.727366078,70.18569973,25.88427992,86.42310971,4.25
5.962796779,2.033565767,Sandy Clay Loam,12.44212408,34.97998453,6.850393398,68.75071792,29.96814807,71.57721983,3.282957836
7.943520861,2.006418714,Sandy Loam,23.60395802,42.31439079,9.88900987,61.97326781,30.02409623,81.47930595,4.25
3.022641966,2.045626353,Sandy Loam,14.86930366,44.52056284,7.199764929,117.3828014,28.41266274,79.92850803,4.25
3.94236124,2.049288563,Sandy Clay Loam,22.57735191,30.59668796,7.666391243,51.73870413,35.04204689,87.39121263,4.25
26.45481176,2.010727856,Sandy Clay Loam,14.46315457,38.53925726,4.49605939,100.4510133,21.15587297,77.272234,4.25
8.816488683,2.017527981,Sandy Loam,17.75744534,31.5795515,3.748054171,69.8496424,33.03156548,70.8713198,4.02403338
18.91945703,2.069237734,Sandy Clay Loam,27.13344184,40.20594794,7.214070057,59.81822125,26.80952371,78.53341553,4.25
23.13839277,2.019941157,Sandy Loam,24.77811823,30.11838339,9.054159836,48.12074463,29.91261833,84.83533869,3.357417606
16.21585102,2.050864134,Sandy Clay Loam,13.091818,30.22112439,7.111610663,86.41095089,22.92744383,70.94437707,4.003538159
6.675468002,2.026218034,Sandy Clay Loam,22.15416335,41.6531974,6.099482527,59.71737416,19.70303585,70.65150736,4.25
20.4747945,2.053467586,Sandy Clay Loam,22.57281303,31.11652984,7.047446489,102.3985447,31.99870872,84.79152296,4.25
17.40603384,2.051521859,Sandy Clay Loam,11.81136947,34.57772511,6.281401049,116.2514794,22.53150964,84.83155316,4.25
20.55001414,2.043420482,Sandy Loam,19.31611309,44.37060636,3.993171032,50.22833716,25.02527485,73.59962105,2.818681747
21.47391895,2.058382268,Sandy Loam,15.21336791,44.77870676,8.188290977,41.45938456,18.85544193,81.83457146,1.95
26.40984882,2.06513748,Sandy Loam,19.34260286,32.42104293,6.731267144,58.10001538,29.70367045,71.15689587,3.079534242
16.76551872,2.036398666,Sandy Loam,25.54141983,38.41352882,5.795260132,71.60097397,30.3740756,83.78098916,4.25
11.1993867,2.008997513,Sandy Clay Loam,13.1651912,38.38723243,6.917469514,56.80410463,34.22986978,75.4935402,2.74345249
18.56314937,2.021890317,Sandy Loam,12.46608411,36.78571036,4.688588681,116.4297737,34.03837115,74.1492153,4.25
4.642577022,2.050664457,Sandy Loam,15.3863299,43.87050237,5.995704008,99.39569803,30.6924429,82.19758587,4.25
24.53753564,2.042070679,Sandy Loam,29.04550901,41.31050864,7.357116407,116.0444937,23.79832303,86.40805497,4.25
5.865144272,2.004223867,Sandy Clay Loam,24.95648422,41.46790404,4.583355016,63.2407506,24.74327227,70.74708911,4.25
10.86822811,1.994099163,Sandy Clay Loam,10.38911726,34.04354148,8.242965593,57.13434312,24.87063125,72.58725977,2.179016882
22.57788914,2.044636927,Sandy Clay Loam,18.02009685,36.51479658,6.647076383,66.27970672,20.33338051,74.60312582,3.995134976
17.33549708,2.010086322,Sandy Clay Loam,15.14795958,37.31135548,9.031946973,76.56354201,35.05116529,86.70034753,4.041813091
12.44725249,2.029973619,Sandy Clay Loam,22.76289137,34.48368062,8.930656044,96.04290639,32.72696014,85.78886484,4.25
14.36245583,2.049739742,Sandy Loam,19.18584907,31.42226663,6.461619306,108.470933,20.61485572,86.32910392,4.25
23.50913744,2.035013342,Sandy Loam,29.2899705,31.89538837,4.368259274,71.2507997,35.03634832,76.81070179,4.25
11.16010527,1.996664207,Sandy Loam,14.37956902,32.71006692,8.156492506,55.75425784,33.17803407,74.169353,2.536271382
23.87159244,2.004846419,Sandy Loam,21.75712832,33.05480002,5.93074695,58.39647591,34.53935937,73.44989892,3.540073334
5.115226343,2.007546255,Sandy Clay Loam,24.0042003,33.63392714,7.162392384,92.07021189,23.14159932,85.87515572,4.25
21.64316249,2.01062914,Sandy Loam,26.51128979,33.83190043,3.750857031,80.54671851,24.0402589,74.16200541,4.25
23.34114319,2.035232271,Sandy Clay Loam,18.13942061,36.83574518,7.421087927,73.3271673,26.45865782,79.55510284,4.25
7.363623668,2.030317262,Sandy Clay Loam,23.73843815,37.64359786,5.614853423,48.05905946,22.035612,75.9713071,4.25
13.32831678,2.006252803,Sandy Loam,16.06402943,34.63318812,5.339328248,107.9680835,26.3776066,78.98083789,4.25
6.971994592,1.995404387,Sandy Loam,18.70952185,43.6094463,9.859409051,99.55768106,18.16563034,76.22380633,4.25
19.9584991,2.003714576,Sandy Loam,27.91254262,38.29709585,6.027014499,42.52527387,33.79565828,75.27307689,3.445949119
15.84834643,2.068750505,Sandy Loam,28.99815219,41.81215392,7.746268647,62.71961577,20.92129272,77.69181402,4.25
18.24776032,2.027483756,Sandy Loam,24.37634694,43.86356749,7.394092749,78.28228426,27.01526092,75.99265966,4.25
7.715687207,2.05938764,Sandy Clay Loam,17.48703782,32.44702672,3.730124856,70.46339774,34.71887687,85.11444348,4.25
8.081900689,2.057900197,Sandy Loam,26.4011558,36.41811726,8.235492759,65.4276974,32.77768577,80.45181899,4.25
3.995935812,2.030921565,Sandy Clay Loam,10.51734163,36.49815603,5.262114424,94.0191688,31.9702424,73.1710065,3.852075743
10.72962084,2.046535017,Sandy Clay Loam,12.05491821,35.31708376,8.592576844,34.85408209,28.89802151,74.24702259,1.95
16.43387187,2.005420161,Sandy Loam,23.22747473,30.133588,7.253485478,71.9838048,25.85292275,70.96396296,4.25
23.59043794,2.045071736,Sandy Clay Loam,15.82497151,42.23958162,5.21964043,53.34990135,26.02867268,75.3943954,2.798574454
19.00625874,2.011790766,Sandy Clay Loam,29.02772437,31.67338982,5.494050722,37.53611339,19.56538085,82.05132684,3.743505635
13.44951176,2.056564968,Sandy Clay Loam,18.72121224,44.93220897,8.120551588,71.40285029,19.1661472,73.29325066,4.25
25.87488275,1.996697931,Sandy Clay Loam,18.58729641,41.59437738,6.850415206,45.26209563,33.18189334,71.78564242,2.710754778
20.26188481,2.051851094,Sandy Clay Loam,23.5615902,38.70015026,7.678457285,52.99745455,25.35573758,75.77827695,4.25
25.32396487,1.997994953,Sandy Loam,25.35137125,32.31909627,4.108228248,75.15419745,18.97228883,81.0254002,4.25
15.66211136,2.060495139,Sandy Loam,19.51117476,37.73089457,8.508836706,116.7185218,29.93497694,78.51004082,4.25
9.213702595,2.014336361,Sandy Loam,14.28001803,33.91663111,5.242739232,90.93975091,30.29944321,75.97942471,4.195529934
4.267840473,2.042351469,Sandy Clay Loam,25.46617285,33.78483787,7.33902887,54.90311734,22.09392645,85.89313164,4.25
20.42603644,2.029000182,Sandy Clay Loam,16.4070255,42.44293874,3.802758777,64.05708304,25.39295262,78.43403856,3.575159705
5.911271952,2.019304252,Sandy Loam,13.50221539,35.70966636,5.249941688,66.17021855,28.32163323,78.19084007,2.977237729
10.26660308,2.041635347,Sandy Clay Loam,22.6328038,36.76085705,7.542071051,43.68296674,28.73307178,70.56982164,3.670745967
15.77930179,2.065801838,Sandy Clay Loam,11.80907334,42.64447107,4.919442926,44.30786206,27.20007887,81.50817097,1.95
16.54599811,1.99330158,Sandy Clay Loam,29.4270535,31.31685939,9.162185377,43.21603407,24.5555363,78.26820792,4.25
17.41399673,2.063508228,Sandy Clay Loam,22.64794529,38.9192678,7.628598796,76.45940811,19.23876109,72.6113885,4.25
6.990127928,2.038726532,Sandy Clay Loam,29.71791042,38.67323522,9.091948753,90.04301289,18.40110507,74.38730528,4.25
12.11369772,2.054585144,Sandy Loam,16.77786847,36.37821854,5.767734916,82.60958417,26.27162529,73.64254717,4.25
17.81266145,2.020709996,Sandy Loam,29.42410322,42.44661962,3.237895998,117.0799455,21.65296801,72.19776798,4.25
26.27565275,2.027747438,Sandy Clay Loam,12.91124495,44.14335092,7.032979743,41.21038941,34.89279922,77.83974461,1.95
20.4631473,2.05950806,Sandy Loam,10.81389545,36.98003793,5.374354519,117.8554106,29.52750632,76.53916699,3.716193351
25.14249017,2.023187838,Sandy Loam,10.65968121,36.84220576,6.137318631,71.56198055,28.53914612,76.48221481,2.103360024
21.2930894,2.032772765,Sandy Clay Loam,19.29740741,37.53095595,7.767771497,49.47143608,25.31793334,74.52750702,3.224488923
17.20120725,1.991615594,Sandy Loam,11.66008395,40.84686046,7.904652669,114.0085904,23.93145467,77.8556776,3.961158558
7.608560859,2.00268784,Sandy Loam,20.24335768,40.02090436,3.192894904,71.7347014,21.23654339,79.85541408,4.25
19.00045565,2.041334921,Sandy Clay Loam,16.55001007,33.34252424,8.38511871,60.93471983,19.08257553,81.00703189,3.479881611
17.96110958,2.047358152,Sandy Loam,16.71257985,30.95843023,6.454632405,49.04192785,29.42095756,73.95686207,2.446430754
17.45926009,2.036608075,Sandy Clay Loam,22.71217993,44.23881195,6.896891413,53.85698768,32.02560812,83.10118112,4.25
14.75486083,2.001464803,Sandy Loam,13.26196012,33.9160464,5.085959296,117.2092896,33.439728,70.48652328,4.25
15.6877585,2.025632434,Sandy Loam,25.33106741,39.57895027,5.945836502,57.07187456,31.03754097,83.5079242,4.25
11.02662065,2.018407581,Sandy Loam,21.6406184,42.42657004,7.972625938,117.0833956,34.14511587,75.09341681,4.25
15.46350462,2.029652908,Sandy Loam,28.29889258,34.50415126,8.436996621,59.40894671,35.69051721,76.66001552,4.25
7.741341736,2.059626323,Sandy Clay Loam,17.29681308,39.5315012,5.709743268,50.61012855,35.31002342,80.45280394,3.324372286
22.32418554,2.052068915,Sandy Clay Loam,29.65429984,31.61850362,7.837822729,46.33041413,28.6601451,80.98812509,4.25
7.458646913,1.99671916,Sandy Loam,21.51655293,44.54897167,4.806304512,66.67976224,22.03560006,77.58078383,4.25
5.039190957,2.061224736,Sandy Clay Loam,29.46803912,30.87237413,8.824158656,51.08998231,19.91439778,86.88218105,4.25
13.46990463,2.027741372,Sandy Clay Loam,10.54121308,36.57262011,7.268699672,92.06929506,35.89064997,85.44985762,3.50336485
18.79937855,2.049508972,Sandy Loam,24.55952645,38.05228863,8.426305612,51.35407075,23.55102417,74.05065806,3.734220805
13.5052038,2.001203139,Sandy Loam,26.33243049,41.85722668,6.340083966,104.400443,18.61147907,80.60038349,4.25
9.642099167,2.043657562,Sandy Clay Loam,11.06346573,31.81692776,4.603764995,104.2770427,25.03882974,82.97773013,4.25
16.39610841,2.008906081,Sandy Clay Loam,21.57939328,36.61211961,6.004617793,55.42897887,31.46579523,73.90498448,4.201468092
11.32805605,2.025070472,Sandy Clay Loam,26.03884587,34.49567354,5.670397761,97.11028402,34.03439976,70.33210765,4.25
25.38882456,1.99134903,Sandy Clay Loam,21.2207745,34.68016074,5.329015804,106.3730357,26.59614924,87.56088173,4.25
25.14348335,2.002128851,Sandy Loam,11.27627181,41.68181874,4.485216234,82.55723108,23.29252047,87.25027147,2.55706258
15.05692368,1.997366439,Sandy Clay Loam,23.86894482,30.08191418,8.314169993,62.62556451,32.01127563,75.76625845,4.25
10.86921586,2.009179534,Sandy Clay Loam,11.21193829,41.23625462,3.604461629,69.27253765,27.06783034,74.30406689,2.85702556
20.69117793,1.998001447,Sandy Clay Loam,26.3493779,42.15597645,9.212926509,100.0215427,19.54853264,72.78306438,4.25
3.881110644,2.045352802,Sandy Loam,10.86068367,43.52043366,4.22517306,56.12285334,33.97949471,82.36862351,2.076216054
14.39445615,1.992323192,Sandy Clay Loam,12.74794762,39.40322705,9.859115563,59.7872155,29.80452684,83.59525009,2.716603458
11.07176146,2.03941924,Sandy Clay Loam,15.50215181,35.00182992,9.919276337,44.31945299,18.66261813,77.56724159,2.533524409
25.09286124,2.001256626,Sandy Loam,22.66729585,36.40852099,5.788709289,65.53960701,18.1630213,74.37056944,4.08221034
3.288072655,2.065612917,Sandy Loam,29.52718199,44.54604123,9.914747508,37.70503768,19.57898832,78.07702809,3.823335827
16.26755702,2.064647526,Sandy Clay Loam,12.35645705,43.2178024,9.083479621,58.59132731,32.79519705,79.29446834,2.566004503
20.77592595,2.008040248,Sandy Loam,12.85415338,36.95288864,3.577011939,63.26207367,26.66353845,79.78126971,2.342563208
14.6404317,2.039153704,Sandy Clay Loam,17.37740793,44.14594511,9.631299945,52.75297153,24.03542152,77.98061417,3.282155055
5.049672724,1.992240426,Sandy Clay Loam,26.72438276,42.34432313,3.297600701,39.02695409,22.48728142,70.06720747,4.009838623
26.33907336,2.064543083,Sandy Loam,19.34461906,43.51634792,4.273400056,76.45968462,27.12344371,78.49200011,4.055793814
15.43225035,2.031838985,Sandy Loam,16.43221201,40.24465852,7.092168786,107.044129,19.49472405,76.25089401,4.25
17.74046986,1.993457852,Sandy Loam,21.22407664,42.86481065,3.565160249,59.89252106,29.10924828,80.01811596,3.768382921
8.678634785,2.017399999,Sandy Clay Loam,15.21046395,43.37649212,4.132094299,51.08954795,24.84949299,71.24881453,2.912819741
14.60395404,1.996147957,Sandy Loam,18.02319814,31.38024877,9.67444251,55.38550367,33.45192059,85.82540669,3.054520592
13.29958781,2.021435555,Sandy Clay Loam,16.65210298,44.47825465,9.962815194,106.7596724,31.57968338,85.75793827,4.25
4.797500208,2.043594107,Sandy Loam,26.08282045,35.00419648,8.586955792,77.00654393,18.33059116,80.15407779,4.25
5.547848485,2.027591193,Sandy Clay Loam,28.48511453,36.59849264,6.60646574,41.64818868,20.99696514,83.26815408,4.25
23.09934047,2.020697774,Sandy Clay Loam,25.19144384,41.87855639,9.30210655,93.16328006,26.53262125,77.88226733,4.25
8.755678853,1.999532564,Sandy Loam,18.78167152,39.97344458,3.783291396,43.74809719,29.85624477,80.6253972,2.659799971
7.678998516,2.009595124,Sandy Loam,20.08669955,43.39589869,9.600243085,35.36536653,30.87226709,81.11813526,2.326066573
15.11787483,1.998011463,Sandy Clay Loam,12.50147388,36.00860626,5.460870492,52.7712951,32.69237873,76.36999451,2.339013468
21.44993115,2.054599899,Sandy Loam,24.93729422,35.59932246,9.030425739,44.97011139,18.88593506,87.29569912,3.233990453
4.486716446,2.000819186,Sandy Loam,21.92951359,30.47533274,7.678613842,83.88107507,18.3326976,80.84686653,4.25
16.84339007,2.037629869,Sandy Loam,28.04879992,36.94088065,9.721920128,73.15548424,28.8091032,87.82956729,4.25
5.861050628,2.017419233,Sandy Loam,14.01222287,40.86106155,9.052745635,94.48518887,31.02888505,77.78267383,4.25
3.87506522,2.008078271,Sandy Loam,25.19452244,34.51768076,9.215284695,75.56051774,32.1605302,70.58177382,4.25
4.265854852,2.041157475,Sandy Loam,23.69343323,36.94089771,7.422280493,67.31666859,20.80288052,75.44386569,4.25
23.0199386,2.026560185,Sandy Loam,15.31691068,33.29096653,8.832109717,76.86503657,35.43724831,81.71417918,3.323241951
5.831339607,2.022011637,Sandy Clay Loam,23.34757279,41.59181709,8.299918055,68.69533323,22.12972359,86.38618296,4.25
4.083632746,2.03742816,Sandy Loam,28.48746761,30.90767342,4.131361916,33.30295877,22.50594684,81.0729564,3.222037374
13.50959729,2.02930141,Sandy Clay Loam,28.36871975,40.58074583,7.540178239,90.623063,20.77720271,78.49174598,4.25
23.25584333,2.014278737,Sandy Loam,24.39253149,35.68410018,4.037228826,115.6873269,18.77845398,71.4533747,4.25
9.297801036,2.034724903,Sandy Clay Loam,10.96146225,30.62394104,9.086192853,67.58630859,32.57503425,72.60561505,2.769595144
13.12110282,2.043559886,Sandy Clay Loam,27.44528675,42.80204381,3.461648595,67.73765953,18.10158366,70.96244883,4.25
3.958140782,1.992135453,Sandy Loam,23.15557214,37.31582795,9.909326691,34.07617633,26.34803751,82.80128312,2.664888455
13.77788434,2.027269738,Sandy Loam,16.20868506,38.98978454,5.804386663,109.2971613,19.65540931,84.95964519,4.25
16.86271394,1.994614663,Sandy Loam,13.74500723,40.98046037,4.194405476,112.7475508,18.80631625,72.95990113,4.25
16.70176929,2.004912433,Sandy Loam,12.32407726,39.8261165,9.549724886,102.4181699,34.82382471,75.85418221,3.788399368
10.97824061,2.034840699,Sandy Clay Loam,11.00473799,40.96285306,3.317981904,39.4711277,32.85719692,78.62393782,1.95
10.57279634,2.059295113,Sandy Clay Loam,25.08206496,41.43422527,6.290739442,110.173921,25.10777267,72.5701577,4.25
5.558966854,2.060624454,Sandy Loam,14.71685998,38.83727296,8.391589895,32.13349138,26.25468712,77.49144341,1.95
11.8031597,1.995595521,Sandy Clay Loam,10.48505872,35.48456746,5.217253328,69.59378923,33.62602606,87.40297795,2.658791717
5.387872053,2.023528407,Sandy Loam,17.94541304,33.64713225,6.701842689,74.58554263,32.34306456,82.9446672,4.25
21.39830267,2.036640519,Sandy Clay Loam,19.65214161,43.54354855,7.902891114,104.2762271,30.44907007,73.00477223,4.25
26.19058315,2.001765592,Sandy Loam,13.38460462,44.54887267,9.663834947,96.87152155,27.65817684,71.77866222,3.520448073
26.28178696,2.051234577,Sandy Clay Loam,10.88096672,35.36494133,3.718918475,100.9894496,28.94080387,78.01271596,3.557198876
23.76170639,2.049538821,Sandy Loam,13.78250966,31.68466094,4.100586926,107.2952586,25.08045036,87.78312029,4.158258863
17.41901158,2.062267281,Sandy Clay Loam,23.58205524,33.33805991,6.562096266,72.39887618,27.50574644,84.2790863,4.25
19.82077673,1.990678881,Sandy Loam,11.64487355,40.06001019,5.929324728,99.4892746,27.71456032,75.27622142,3.360595738
9.844939264,2.00733474,Sandy Loam,21.10074061,32.59400055,5.875573125,36.05902739,33.56711306,70.47305275,2.441120829
